,name,Eyes,Plumage,Beak,Hat,Clothes,Accessories,trait_n,Eyes_rarity,Plumage_rarity,Beak_rarity,Hat_rarity,Clothes_rarity,Accessories_rarity,mean_trait_rarity,min_trait_rarity,max_trait_rarity
0,Toucan Gang #4862,Crying,Regular,Regular,Cap,,,4,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.026573168481269605,,,0.2904442810843499,0.026573168481269605,0.5440488565488566
0,Toucan Gang #158,Snake,Red Devil,Regular Open,,Magician,,4,0.09060504712678626,0.017411642411642413,0.027936590436590438,,0.028783330390252517,,0.041184152591317906,0.017411642411642413,0.09060504712678626
0,Toucan Gang #2441,,Regular,Blue Macaw,Flower Crown,Magician,,4,,0.5440488565488566,0.05353430353430354,0.02952574275696623,0.028783330390252517,,0.1639730583075947,0.028783330390252517,0.5440488565488566
0,Toucan Gang #4502,,Tiger,Regular,Captain Toucan,Polo,,4,,0.0204002079002079,0.4744022869022869,0.019560804576490128,0.024721878862793572,,0.13477129456044462,0.019560804576490128,0.4744022869022869
0,Toucan Gang #3807,Sleepy,Regular,Regular Open,Pirate,Mummy,,5,0.11705685618729098,0.5440488565488566,0.027936590436590438,0.01900719689979701,0.01995408793925481,,0.145600717602358,0.01900719689979701,0.5440488565488566
0,Toucan Gang #7982,,Parakeet,Red Devil Open,,,,2,,0.04677754677754678,0.005587318087318088,,,,0.026182432432432436,0.005587318087318088,0.04677754677754678
0,Toucan Gang #8545,,Regular,Regular,Peter Toupan,Ninja Suit,,4,,0.5440488565488566,0.4744022869022869,0.028972135080273114,0.018541409147095178,,0.266491171919628,0.018541409147095178,0.5440488565488566
0,Toucan Gang #4670,Blind,Regular,Parakeet,Blue Headband,Emperor,,5,0.09972636059592581,0.5440488565488566,0.0498960498960499,0.028049455619117918,0.01377361822355642,,0.14709886817670131,0.01377361822355642,0.5440488565488566
0,Toucan Gang #6327,,Regular,Cockatiel,Fireman,Captain Toucan,,4,,0.5440488565488566,0.04196985446985447,0.028049455619117918,0.017658484901995408,,0.15793166288495608,0.017658484901995408,0.5440488565488566
0,Toucan Gang #5412,,Red Devil,Regular Open,Devil Horns,,,3,,0.017411642411642413,0.027936590436590438,0.023436058313341945,,,0.022928097053858263,0.017411642411642413,0.027936590436590438
0,Toucan Gang #3140,,Blue Macaw,Regular,Blue Headband,,,3,,0.04573804573804574,0.4744022869022869,0.028049455619117918,,,0.18272992941981683,0.028049455619117918,0.4744022869022869
0,Toucan Gang #6568,,Parakeet,Regular,Nindo,Military,,4,,0.04677754677754678,0.4744022869022869,0.02583502491234545,0.033551121313791274,,0.1451414949764926,0.02583502491234545,0.4744022869022869
0,Toucan Gang #7269,,Regular,Albino,,Red Jersey,,3,,0.5440488565488566,0.05197505197505198,,0.02666431220201307,,0.20756274024197385,0.02666431220201307,0.5440488565488566
0,Toucan Gang #8408,,Cheetah,Regular,Flower,,,3,,0.028066528066528068,0.4744022869022869,0.026942240265731686,,,0.1764703517448489,0.026942240265731686,0.4744022869022869
0,Toucan Gang #8967,,Regular,Regular,Nindo,Toga,,4,,0.5440488565488566,0.4744022869022869,0.02583502491234545,0.027017481900052976,,0.2678259125658855,0.02583502491234545,0.5440488565488566
0,Toucan Gang #6473,,Blue Macaw,Regular,Military,Lab Coat,,4,,0.04573804573804574,0.4744022869022869,0.028418527403579995,0.027194066749072928,,0.14393823169824638,0.027194066749072928,0.4744022869022869
0,Toucan Gang #7497,,Blue Macaw,Albino,Flower Crown,,,3,,0.04573804573804574,0.05197505197505198,0.02952574275696623,,,0.04241294682335465,0.02952574275696623,0.05197505197505198
0,Toucan Gang #4961,,Red Macaw,Albino,Cowboy,Blue Stripes,,4,,0.048466735966735966,0.05197505197505198,0.028418527403579995,0.029136500088292425,,0.039499203858415086,0.028418527403579995,0.05197505197505198
0,Toucan Gang #9703,Sleepy,Regular,Regular,,Pharaoh,,4,0.11705685618729098,0.5440488565488566,0.4744022869022869,,0.01642239095885573,,0.28798259764932255,0.01642239095885573,0.5440488565488566
0,Toucan Gang #4025,Devil,Regular,Albino,,Toucamon,,4,0.04530252356339313,0.5440488565488566,0.05197505197505198,,0.02843016069221261,,0.1674391481948786,0.02843016069221261,0.5440488565488566
0,Toucan Gang #860,Sleepy,Regular,Regular,Military,Military,,5,0.11705685618729098,0.5440488565488566,0.4744022869022869,0.028418527403579995,0.033551121313791274,,0.23949552967116117,0.028418527403579995,0.5440488565488566
0,Toucan Gang #5615,,Red Macaw,Red Macaw,Unicorn,Pirate,,4,,0.048466735966735966,0.05275467775467776,0.019745340468721166,0.02754723644711284,,0.037128497659311935,0.019745340468721166,0.05275467775467776
0,Toucan Gang #3198,Sleepy,Regular,Cyborg,,Groom,,4,0.11705685618729098,0.5440488565488566,0.01988045738045738,,0.032315027370651596,,0.17832529937181416,0.01988045738045738,0.5440488565488566
0,Toucan Gang #6216,Snake,Regular,Red Macaw,Toucamon,,,4,0.09060504712678626,0.5440488565488566,0.05275467775467776,0.026573168481269605,,,0.17849543747789756,0.026573168481269605,0.5440488565488566
0,Toucan Gang #1076,,Chameleon,Cockatiel,Doctor,Fireman,,4,,0.036642411642411644,0.04196985446985447,0.02601956080457649,0.026487727352993113,,0.03277988856745893,0.02601956080457649,0.04196985446985447
0,Toucan Gang #5253,,Chameleon,Albino,Elvis,Emperor,,4,,0.036642411642411644,0.05197505197505198,0.028049455619117918,0.01377361822355642,,0.03261013436503449,0.01377361822355642,0.05197505197505198
0,Toucan Gang #854,,Regular,Cockatiel,,Detective,,3,,0.5440488565488566,0.04196985446985447,,0.032138442521631644,,0.20605238451344757,0.032138442521631644,0.5440488565488566
0,Toucan Gang #5391,Furious,Regular,Diamond,Unicorn,Nindo,,5,0.11675281240498632,0.5440488565488566,0.0242983367983368,0.019745340468721166,0.02984283948437224,,0.14693763714105462,0.019745340468721166,0.5440488565488566
0,Toucan Gang #3865,Blind,Chameleon,Regular,Banana,Red Racing Suit,,5,0.09972636059592581,0.036642411642411644,0.4744022869022869,0.026204096696807528,0.01995408793925481,,0.13138584875533735,0.01995408793925481,0.4744022869022869
0,Toucan Gang #2811,Snake,Regular,Regular,,Polo,,4,0.09060504712678626,0.5440488565488566,0.4744022869022869,,0.024721878862793572,,0.28344451736018084,0.024721878862793572,0.5440488565488566
0,Toucan Gang #9401,Sleepy,Red Devil,Regular,,,,3,0.11705685618729098,0.017411642411642413,0.4744022869022869,,,,0.20295692850040678,0.017411642411642413,0.4744022869022869
0,Toucan Gang #9026,,Regular,Regular,Yellow Headband,Peter Toupan,,4,,0.5440488565488566,0.4744022869022869,0.026942240265731686,0.025781387956913298,,0.2677936929184472,0.025781387956913298,0.5440488565488566
0,Toucan Gang #1137,Furious,Cockatiel,Regular,Punk,,,4,0.11675281240498632,0.04054054054054054,0.4744022869022869,0.028787599188042075,,,0.16512080975896395,0.028787599188042075,0.4744022869022869
0,Toucan Gang #7935,,Regular,Blue Macaw,Flower,Purple Jersey,,4,,0.5440488565488566,0.05353430353430354,0.026942240265731686,0.028783330390252517,,0.16332718268478608,0.026942240265731686,0.5440488565488566
0,Toucan Gang #6728,Crying,Regular,Gold Open,,Dalton,,4,0.11675281240498632,0.5440488565488566,0.010005197505197506,,0.028783330390252517,,0.17489754921232323,0.010005197505197506,0.5440488565488566
0,Toucan Gang #3968,Cyborg,Albino,Regular,Emperor,,,4,0.050775311644876864,0.028846153846153848,0.4744022869022869,0.017161837977486622,,,0.14279639759270105,0.017161837977486622,0.4744022869022869
0,Toucan Gang #1275,,Cheetah,Regular,Viking,,,3,,0.028066528066528068,0.4744022869022869,0.017899981546410777,,,0.17345626550507529,0.017899981546410777,0.4744022869022869
0,Toucan Gang #9010,,Regular,Red Devil,Yellow Headband,Dalton,,4,,0.5440488565488566,0.02027027027027027,0.026942240265731686,0.028783330390252517,,0.15501117436877776,0.02027027027027027,0.5440488565488566
0,Toucan Gang #2693,,Regular,Regular,Halo,Pirate,,4,,0.5440488565488566,0.4744022869022869,0.021406163498800517,0.02754723644711284,,0.26685113584926423,0.021406163498800517,0.5440488565488566
0,Toucan Gang #5545,,Regular,Regular,Red Headband,Pink Stripes,Mummy,5,,0.5440488565488566,0.4744022869022869,0.025281417235652335,0.03019600918241215,0.5178197064989518,0.31834965527363196,0.025281417235652335,0.5440488565488566
0,Toucan Gang #9419,Laser,Gold,Rainbow,Banana,,,4,0.07236242018850715,0.012084199584199585,0.02442827442827443,0.026204096696807528,,,0.03376974772444717,0.012084199584199585,0.07236242018850715
0,Toucan Gang #3715,,Red Devil,Cyborg Open,,Red Jersey,,3,,0.017411642411642413,0.007146569646569647,,0.02666431220201307,,0.017074174753408375,0.007146569646569647,0.02666431220201307
0,Toucan Gang #6133,,Regular,Albino,Top Hat,Peter Toupan,,4,,0.5440488565488566,0.05197505197505198,0.02971027864919727,0.025781387956913298,,0.16287889378250478,0.025781387956913298,0.5440488565488566
0,Toucan Gang #2699,Snake,Regular,Parakeet Open,,Fireman,,4,0.09060504712678626,0.5440488565488566,0.009745322245322246,,0.026487727352993113,,0.16772173831848955,0.009745322245322246,0.5440488565488566
0,Toucan Gang #8859,,Regular,Cockatiel,Blue Headband,White Tank Top,,4,,0.5440488565488566,0.04196985446985447,0.028049455619117918,0.024898463711813527,,0.1597416575874106,0.024898463711813527,0.5440488565488566
0,Toucan Gang #6775,Robin,Regular,Parakeet,Crown,Robin,,5,0.06688963210702341,0.5440488565488566,0.0498960498960499,0.021406163498800517,0.017658484901995408,,0.13997983739054515,0.017658484901995408,0.5440488565488566
0,Toucan Gang #1312,,Regular,Rainbow,Blue Headband,Magician,,4,,0.5440488565488566,0.02442827442827443,0.028049455619117918,0.028783330390252517,,0.15632747924662535,0.02442827442827443,0.5440488565488566
0,Toucan Gang #3071,,Red Macaw,Blue Macaw,Unicorn,White Tank Top,,4,,0.048466735966735966,0.05353430353430354,0.019745340468721166,0.024898463711813527,,0.03666121092039355,0.019745340468721166,0.05353430353430354
0,Toucan Gang #1986,Crying,Tiger,Regular,Elvis,Groom,,5,0.11675281240498632,0.0204002079002079,0.4744022869022869,0.028049455619117918,0.032315027370651596,,0.1343839580394501,0.0204002079002079,0.4744022869022869
0,Toucan Gang #8950,,Regular,Regular Open,,Pirate,,3,,0.5440488565488566,0.027936590436590438,,0.02754723644711284,,0.19984422781085331,0.02754723644711284,0.5440488565488566
0,Toucan Gang #8894,,Red Macaw,Regular,Elvis,Robin,,4,,0.048466735966735966,0.4744022869022869,0.028049455619117918,0.017658484901995408,,0.14214424084753405,0.017658484901995408,0.4744022869022869
0,Toucan Gang #1675,,Albino,Regular,Green Racing Helmet,Detective,,4,,0.028846153846153848,0.4744022869022869,0.008119579258165713,0.032138442521631644,,0.13587661563205955,0.008119579258165713,0.4744022869022869
0,Toucan Gang #2169,Sleepy,Chameleon,Red Devil,Peter Toupan,Green Racing Suit,,5,0.11705685618729098,0.036642411642411644,0.02027027027027027,0.028972135080273114,0.021896521278474308,,0.04496763889174406,0.02027027027027027,0.11705685618729098
0,Toucan Gang #4702,Devil,Regular,Red Devil,Peter Toupan,Military,Chained,6,0.04530252356339313,0.5440488565488566,0.02027027027027027,0.028972135080273114,0.033551121313791274,0.48218029350104824,0.19238753337960543,0.02027027027027027,0.5440488565488566
0,Toucan Gang #8354,Crying,Parakeet,Regular,Unicorn,Black Stripes,,5,0.11675281240498632,0.04677754677754678,0.4744022869022869,0.019745340468721166,0.027370651598092884,,0.13700972763032682,0.019745340468721166,0.4744022869022869
0,Toucan Gang #2542,,Regular,Zombie,Doctor,Military,,4,,0.5440488565488566,0.013903326403326404,0.02601956080457649,0.033551121313791274,,0.15438071626763766,0.013903326403326404,0.5440488565488566
0,Toucan Gang #6551,,Zebra,Albino,,Blue Tank Top,,3,,0.02053014553014553,0.05197505197505198,,0.0280769909941727,,0.03352739616645674,0.02053014553014553,0.05197505197505198
0,Toucan Gang #7953,,Regular,Parakeet,Brain,Magician,,4,,0.5440488565488566,0.0498960498960499,0.005905148551393246,0.028783330390252517,,0.15715834634663806,0.005905148551393246,0.5440488565488566
0,Toucan Gang #5997,Sleepy,Regular,Regular,,Pirate,,4,0.11705685618729098,0.5440488565488566,0.4744022869022869,,0.02754723644711284,,0.2907638090213868,0.02754723644711284,0.5440488565488566
0,Toucan Gang #1654,Laser,Cockatiel,Cockatiel,,Green Racing Suit,,4,0.07236242018850715,0.04054054054054054,0.04196985446985447,,0.021896521278474308,,0.04419233411934412,0.021896521278474308,0.07236242018850715
0,Toucan Gang #7501,,Regular,Gold Open,Borsalino,Robin,,4,,0.5440488565488566,0.010005197505197506,0.01919173279202805,0.017658484901995408,,0.14772606793701937,0.010005197505197506,0.5440488565488566
0,Toucan Gang #6961,Furious,Regular,Regular,,Scarf,,4,0.11675281240498632,0.5440488565488566,0.4744022869022869,,0.029136500088292425,,0.2910851139861056,0.029136500088292425,0.5440488565488566
0,Toucan Gang #8871,Stoner,Regular,Regular,Magician,Military,,5,0.12100942535725144,0.5440488565488566,0.4744022869022869,0.019560804576490128,0.033551121313791274,,0.23851449893973528,0.019560804576490128,0.5440488565488566
0,Toucan Gang #6586,,Red Macaw,Regular Open,Emperor,Lab Coat,,4,,0.048466735966735966,0.027936590436590438,0.017161837977486622,0.027194066749072928,,0.03018980778247149,0.017161837977486622,0.048466735966735966
0,Toucan Gang #2527,Sleepy,Red Macaw,Regular,Doctor,White Tank Top,,5,0.11705685618729098,0.048466735966735966,0.4744022869022869,0.02601956080457649,0.024898463711813527,,0.13816878071454075,0.024898463711813527,0.4744022869022869
0,Toucan Gang #7933,,Zombie,Regular,Halo,Lumberjack,,4,,0.016502079002079003,0.4744022869022869,0.021406163498800517,0.029136500088292425,,0.1353617573728647,0.016502079002079003,0.4744022869022869
0,Toucan Gang #7672,Scar,Regular,Albino,,Polo,,4,0.10276679841897234,0.5440488565488566,0.05197505197505198,,0.024721878862793572,,0.18087814645141861,0.024721878862793572,0.5440488565488566
0,Toucan Gang #83,,Regular,Blue Macaw,Party Hat,Groom,,4,,0.5440488565488566,0.05353430353430354,0.028233991511348956,0.032315027370651596,,0.16453304474129019,0.028233991511348956,0.5440488565488566
0,Toucan Gang #8861,,Regular,Regular,,Pirate,,3,,0.5440488565488566,0.4744022869022869,,0.02754723644711284,,0.34866612663275215,0.02754723644711284,0.5440488565488566
0,Toucan Gang #8357,,Cockatiel,Regular,Flower,Cowboy,,4,,0.04054054054054054,0.4744022869022869,0.026942240265731686,0.027194066749072928,,0.142269783614408,0.026942240265731686,0.4744022869022869
0,Toucan Gang #8308,Stoner,Regular,Red Macaw Open,Blue Headband,Red Jersey,,5,0.12100942535725144,0.5440488565488566,0.014033264033264034,0.028049455619117918,0.02666431220201307,,0.1467610627521006,0.014033264033264034,0.5440488565488566
0,Toucan Gang #4347,,Regular,Blue Macaw,Nindo,,,3,,0.5440488565488566,0.05353430353430354,0.02583502491234545,,,0.20780606166516855,0.02583502491234545,0.5440488565488566
0,Toucan Gang #5869,,Blue Macaw,Parakeet,,Doctor,,3,,0.04573804573804574,0.0498960498960499,,0.02666431220201307,,0.04076613594536957,0.02666431220201307,0.0498960498960499
0,Toucan Gang #2654,,Regular,Regular,Devil Horns,Grey Tank Top,,4,,0.5440488565488566,0.4744022869022869,0.023436058313341945,0.028253575843192654,,0.26753519440191953,0.023436058313341945,0.5440488565488566
0,Toucan Gang #2443,,Regular,Alien,Devil Horns,Military,,4,,0.5440488565488566,0.014033264033264034,0.023436058313341945,0.033551121313791274,,0.15376732505231344,0.014033264033264034,0.5440488565488566
0,Toucan Gang #8590,Sleepy,Regular,Cockatiel,,Lumberjack,,4,0.11705685618729098,0.5440488565488566,0.04196985446985447,,0.029136500088292425,,0.1830530168235736,0.029136500088292425,0.5440488565488566
0,Toucan Gang #6990,Sleepy,Regular,Regular,,Cop,,4,0.11705685618729098,0.5440488565488566,0.4744022869022869,,0.02595797280593325,,0.2903664931110919,0.02595797280593325,0.5440488565488566
0,Toucan Gang #6323,Stoner,Regular,Rainbow,,Lumberjack,,4,0.12100942535725144,0.5440488565488566,0.02442827442827443,,0.029136500088292425,,0.17965576410566872,0.02442827442827443,0.5440488565488566
0,Toucan Gang #1253,,Regular,Regular,Sushi Chef,Groom,,4,,0.5440488565488566,0.4744022869022869,0.026942240265731686,0.032315027370651596,,0.26942710277188175,0.026942240265731686,0.5440488565488566
0,Toucan Gang #751,,Red Macaw,Parakeet Open,,Red Racing Suit,,3,,0.048466735966735966,0.009745322245322246,,0.01995408793925481,,0.026055382050437673,0.009745322245322246,0.048466735966735966
0,Toucan Gang #4637,,Regular,Regular,Nindo,Pink Stripes,,4,,0.5440488565488566,0.4744022869022869,0.02583502491234545,0.03019600918241215,,0.26862054438647526,0.02583502491234545,0.5440488565488566
0,Toucan Gang #6520,Scar,Regular,Regular,Emperor,Gladiator,,5,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.017161837977486622,0.016952145505915592,,0.23106638507070362,0.016952145505915592,0.5440488565488566
0,Toucan Gang #2733,Scar,Regular,Regular,Gladiator,Detective,,5,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.02251337885218675,0.032138442521631644,,0.23517395264878682,0.02251337885218675,0.5440488565488566
0,Toucan Gang #6148,Blind,Cheetah,Parakeet,Military,,,4,0.09972636059592581,0.028066528066528068,0.0498960498960499,0.028418527403579995,,,0.05152686649052094,0.028066528066528068,0.09972636059592581
0,Toucan Gang #9224,Sleepy,Regular,Regular,Viking,Black Stripes,,5,0.11705685618729098,0.5440488565488566,0.4744022869022869,0.017899981546410777,0.027370651598092884,,0.23615572655658762,0.017899981546410777,0.5440488565488566
0,Toucan Gang #5326,Cyborg,Regular,Regular,,Yellow Jersey,Mummy,5,0.050775311644876864,0.5440488565488566,0.4744022869022869,,0.02895991523927247,0.5178197064989518,0.323201215366849,0.02895991523927247,0.5440488565488566
0,Toucan Gang #1502,,Regular,Parakeet,,Groom,,3,,0.5440488565488566,0.0498960498960499,,0.032315027370651596,,0.2087533112718527,0.032315027370651596,0.5440488565488566
0,Toucan Gang #4057,Sleepy,Regular,Regular,Elvis,Yellow Jersey,,5,0.11705685618729098,0.5440488565488566,0.4744022869022869,0.028049455619117918,0.02895991523927247,,0.238503474099365,0.028049455619117918,0.5440488565488566
0,Toucan Gang #8951,,Cockatiel,Parakeet,,Nindo,,3,,0.04054054054054054,0.0498960498960499,,0.02984283948437224,,0.040093143306987565,0.02984283948437224,0.0498960498960499
0,Toucan Gang #9134,,Regular,Cockatiel,Red Headband,Detective,,4,,0.5440488565488566,0.04196985446985447,0.025281417235652335,0.032138442521631644,,0.16085964269399877,0.025281417235652335,0.5440488565488566
